agent_id,timestep,from_state,to_state,emb_x,emb_y
agent_0004,516,exploratory,adaptive,8.365704536437988,9.499712944030762
agent_0004,517,adaptive,stable,5.116076469421387,9.527200698852539
agent_0004,518,stable,exploratory,7.120296955108643,9.662216186523438
agent_0004,522,exploratory,adaptive,8.225825309753418,10.797863960266113
agent_0004,527,adaptive,stable,0.5994735360145569,9.132309913635254
agent_0004,530,stable,adaptive,0.5746726989746094,7.539453983306885
agent_0004,531,adaptive,exploratory,9.420762062072754,10.668787956237793
agent_0004,534,exploratory,adaptive,4.9340057373046875,10.501238822937012
agent_0004,535,adaptive,stable,2.6075778007507324,9.74834156036377
agent_0004,537,stable,exploratory,6.666912078857422,11.397132873535156
agent_0004,538,exploratory,adaptive,3.640915632247925,11.178641319274902
agent_0004,539,adaptive,stable,0.6887236833572388,8.970829963684082
agent_0004,541,stable,exploratory,7.08316707611084,9.752086639404297
agent_0004,542,exploratory,adaptive,3.7348411083221436,9.396044731140137
agent_0004,543,adaptive,stable,1.4385135173797607,7.772006988525391
agent_0004,549,stable,exploratory,6.031468391418457,12.23870849609375
agent_0004,550,exploratory,adaptive,4.01052713394165,11.660387992858887
agent_0004,555,adaptive,stable,0.3554978370666504,5.713385581970215
agent_0004,569,stable,unstable,12.186490058898926,2.1892850399017334
agent_0004,573,unstable,stable,12.39977741241455,1.2927130460739136
agent_0004,574,stable,exploratory,11.477508544921875,5.0036139488220215
agent_0004,579,exploratory,adaptive,6.504132270812988,10.45680046081543
agent_0004,580,adaptive,unstable,12.15162467956543,1.0477817058563232
agent_0004,581,unstable,stable,11.805445671081543,3.809281826019287
agent_0004,584,stable,exploratory,8.856069564819336,10.03300666809082
agent_0004,585,exploratory,adaptive,6.256084442138672,10.292752265930176
agent_0004,589,adaptive,stable,0.21407489478588104,6.2205986976623535
agent_0004,597,stable,unstable,11.944129943847656,0.009725185111165047
agent_0004,604,unstable,exploratory,11.521910667419434,4.284479141235352
agent_0004,605,exploratory,stable,11.288627624511719,7.1972479820251465
agent_0004,606,stable,unstable,10.731163024902344,1.3175987005233765
agent_0004,612,unstable,adaptive,11.303668975830078,3.9615628719329834
agent_0004,613,adaptive,unstable,10.521851539611816,1.8511322736740112
agent_0004,624,unstable,stable,11.371048927307129,2.8038103580474854
agent_0004,625,stable,exploratory,10.369223594665527,7.303583145141602
agent_0004,626,exploratory,adaptive,8.543020248413086,9.235882759094238
agent_0004,628,adaptive,exploratory,8.003117561340332,10.210196495056152
agent_0004,630,exploratory,adaptive,8.103837966918945,11.762635231018066
agent_0004,632,adaptive,stable,1.8686470985412598,10.208468437194824
agent_0004,634,stable,unstable,12.86161994934082,2.107867956161499
agent_0004,641,unstable,exploratory,11.8407564163208,4.699207782745361
agent_0004,642,exploratory,unstable,10.693089485168457,0.7536098957061768
agent_0004,646,unstable,exploratory,11.090842247009277,4.093481540679932
agent_0004,648,exploratory,adaptive,10.220942497253418,10.124495506286621
agent_0004,652,adaptive,stable,1.0020296573638916,8.085078239440918
agent_0004,660,stable,exploratory,7.927187919616699,10.293429374694824
agent_0004,662,exploratory,stable,5.964670658111572,10.280278205871582
agent_0004,667,stable,exploratory,9.157915115356445,10.614641189575195
agent_0004,673,exploratory,stable,7.565064907073975,11.015542030334473
agent_0004,680,stable,exploratory,4.851043224334717,11.023240089416504
agent_0004,681,exploratory,adaptive,5.660635471343994,10.2450590133667
agent_0004,682,adaptive,unstable,11.376852989196777,0.4202217161655426
agent_0004,685,unstable,stable,11.785526275634766,4.566789150238037
agent_0004,688,stable,exploratory,9.594944953918457,10.285755157470703
agent_0004,689,exploratory,adaptive,6.617116451263428,12.033035278320312
agent_0004,690,adaptive,unstable,12.966660499572754,1.5107738971710205
agent_0004,694,unstable,adaptive,11.907340049743652,4.6511454582214355
agent_0004,696,adaptive,stable,7.532359600067139,8.90224552154541
agent_0004,701,stable,exploratory,6.993356704711914,11.60615062713623
agent_0004,702,exploratory,unstable,10.695779800415039,3.4375298023223877
agent_0004,703,unstable,adaptive,10.087515830993652,6.590847015380859
agent_0004,704,adaptive,stable,7.573328971862793,8.752156257629395
agent_0004,706,stable,unstable,10.765007972717285,1.1082701683044434
agent_0004,710,unstable,exploratory,11.501615524291992,5.099021911621094
agent_0004,711,exploratory,adaptive,10.42800521850586,8.668609619140625
agent_0004,713,adaptive,stable,4.5855488777160645,11.758121490478516
agent_0004,714,stable,exploratory,9.11989688873291,9.417135238647461
agent_0004,720,exploratory,adaptive,6.739997386932373,10.878957748413086
agent_0004,721,adaptive,stable,3.3389174938201904,10.0316801071167
agent_0004,727,stable,exploratory,6.333398342132568,11.422486305236816
agent_0004,730,exploratory,adaptive,7.183042526245117,11.148764610290527
agent_0004,733,adaptive,unstable,13.043227195739746,2.052266836166382
agent_0004,734,unstable,stable,12.552483558654785,3.0584778785705566
agent_0004,736,stable,adaptive,9.313433647155762,10.26696491241455
agent_0004,737,adaptive,stable,6.083757400512695,11.541433334350586
agent_0004,738,stable,exploratory,9.4727201461792,9.680376052856445
agent_0004,739,exploratory,adaptive,6.347727298736572,10.226225852966309
agent_0004,740,adaptive,unstable,10.177854537963867,1.605333924293518
agent_0004,741,unstable,adaptive,10.437507629394531,5.259181022644043
agent_0004,743,adaptive,exploratory,10.557043075561523,9.318543434143066
agent_0004,744,exploratory,adaptive,8.0202054977417,11.402146339416504
agent_0004,747,adaptive,stable,2.132692337036133,10.635361671447754
agent_0004,753,stable,exploratory,4.601743698120117,9.56577205657959
agent_0004,757,exploratory,unstable,12.865375518798828,1.6141836643218994
agent_0004,761,unstable,exploratory,11.31767749786377,5.324365139007568
agent_0004,762,exploratory,unstable,10.616511344909668,2.023613214492798
agent_0004,765,unstable,stable,12.020878791809082,3.501781940460205
agent_0004,775,stable,unstable,12.505655288696289,2.9914119243621826
agent_0004,777,unstable,adaptive,10.684316635131836,3.9400715827941895
agent_0004,778,adaptive,stable,10.10487174987793,6.437626361846924
agent_0004,779,stable,exploratory,8.522461891174316,8.018593788146973
agent_0004,781,exploratory,adaptive,7.380874156951904,10.586606979370117
agent_0004,783,adaptive,stable,3.713878631591797,10.868101119995117
agent_0004,787,stable,adaptive,-0.11320845782756805,8.0066556930542
agent_0004,789,adaptive,stable,0.8145365118980408,9.864842414855957
agent_0004,790,stable,adaptive,2.3486151695251465,10.962089538574219
agent_0004,792,adaptive,stable,0.33925941586494446,8.736994743347168
agent_0004,795,stable,exploratory,8.26073932647705,11.416221618652344
agent_0004,796,exploratory,adaptive,5.730072498321533,10.592318534851074
agent_0004,797,adaptive,stable,2.7876064777374268,9.84053897857666
agent_0004,800,stable,unstable,12.328679084777832,0.13457314670085907
agent_0004,804,unstable,adaptive,11.318120956420898,4.309592247009277
agent_0004,807,adaptive,stable,4.961247444152832,10.260353088378906
agent_0004,810,stable,exploratory,6.908544540405273,10.411276817321777
agent_0004,814,exploratory,adaptive,6.490750789642334,11.258576393127441
agent_0004,815,adaptive,stable,2.6502435207366943,10.530464172363281
agent_0004,818,stable,exploratory,6.689708709716797,11.369882583618164
agent_0004,821,exploratory,unstable,11.061140060424805,-0.0003751934564206749
agent_0004,824,unstable,stable,12.093936920166016,3.5101847648620605
agent_0004,828,stable,exploratory,8.34189510345459,10.59013843536377
agent_0004,829,exploratory,adaptive,7.11195182800293,11.649381637573242
agent_0004,831,adaptive,stable,2.011030912399292,9.446318626403809
agent_0004,837,stable,adaptive,0.4598497450351715,7.953094959259033
agent_0004,838,adaptive,stable,-0.6308755874633789,5.585078716278076
agent_0004,839,stable,exploratory,4.690703392028809,11.227463722229004
agent_0004,840,exploratory,unstable,11.730563163757324,1.2295087575912476
agent_0004,843,unstable,adaptive,10.594127655029297,4.0980377197265625
agent_0004,845,adaptive,unstable,11.684895515441895,1.8316504955291748
agent_0004,848,unstable,exploratory,10.288761138916016,5.778388977050781
agent_0004,850,exploratory,adaptive,8.442166328430176,9.142836570739746
agent_0004,852,adaptive,stable,3.8377747535705566,9.32021427154541
agent_0004,853,stable,exploratory,7.468947410583496,11.378988265991211
agent_0004,854,exploratory,adaptive,4.830103397369385,11.610568046569824
agent_0004,865,adaptive,stable,1.3657722473144531,7.696072101593018
agent_0004,866,stable,exploratory,4.401281833648682,9.98178768157959
agent_0004,869,exploratory,adaptive,7.411003589630127,10.184715270996094
agent_0004,870,adaptive,stable,4.648407459259033,10.588807106018066
agent_0004,872,stable,exploratory,6.707164764404297,9.490594863891602
agent_0004,873,exploratory,unstable,12.72900104522705,2.13938570022583
agent_0004,874,unstable,exploratory,11.688891410827637,5.3145976066589355
agent_0004,876,exploratory,adaptive,8.976816177368164,9.272825241088867
agent_0004,881,adaptive,stable,0.5604012608528137,8.185335159301758
agent_0004,887,stable,exploratory,6.607377529144287,10.250761985778809
agent_0004,889,exploratory,unstable,12.097784042358398,0.4817124009132385
agent_0004,891,unstable,exploratory,11.676587104797363,4.388275146484375
agent_0004,892,exploratory,adaptive,9.766846656799316,7.20681619644165
agent_0004,894,adaptive,stable,5.505355358123779,9.3496732711792
agent_0004,895,stable,unstable,11.745481491088867,-0.26562803983688354
agent_0004,901,unstable,stable,11.194454193115234,3.1331591606140137
agent_0004,902,stable,exploratory,10.42583179473877,6.546735763549805
agent_0004,908,exploratory,unstable,10.900057792663574,1.439979910850525
agent_0004,913,unstable,adaptive,10.991738319396973,5.748998641967773
agent_0004,920,adaptive,stable,1.952698826789856,9.324360847473145
agent_0004,924,stable,unstable,10.754150390625,2.52604603767395
agent_0004,934,unstable,stable,11.541128158569336,3.3284733295440674
agent_0004,938,stable,exploratory,10.09426212310791,9.643412590026855
agent_0004,941,exploratory,adaptive,7.436135292053223,11.596806526184082
agent_0004,942,adaptive,stable,3.2975761890411377,10.993834495544434
agent_0004,955,stable,unstable,10.718131065368652,2.209625244140625
agent_0004,957,unstable,stable,11.486424446105957,4.60248327255249
agent_0004,960,stable,exploratory,8.1451416015625,9.92587947845459
agent_0004,961,exploratory,adaptive,6.309141635894775,10.253318786621094
agent_0004,962,adaptive,stable,3.3989102840423584,10.226759910583496
agent_0004,965,stable,adaptive,1.9043004512786865,8.836384773254395
agent_0004,967,adaptive,unstable,10.670641899108887,1.5936044454574585
agent_0004,968,unstable,exploratory,11.330432891845703,5.235042095184326
agent_0004,971,exploratory,adaptive,8.712775230407715,11.396939277648926
agent_0004,972,adaptive,stable,4.861494541168213,12.049158096313477
agent_0004,979,stable,adaptive,0.7274625897407532,9.234382629394531
agent_0004,981,adaptive,unstable,11.824170112609863,0.9706280827522278
agent_0004,983,unstable,adaptive,11.242631912231445,3.1150131225585938
agent_0004,985,adaptive,stable,8.878734588623047,8.700279235839844
agent_0004,988,stable,exploratory,6.520633697509766,11.150741577148438
agent_0004,990,exploratory,unstable,11.320149421691895,2.2040786743164062
agent_0004,991,unstable,exploratory,11.517833709716797,5.616205215454102
agent_0004,994,exploratory,adaptive,8.769550323486328,11.201177597045898
agent_0004,996,adaptive,stable,3.245558261871338,10.3378324508667
agent_0004,997,stable,exploratory,5.801905155181885,9.19440746307373
agent_0004,999,exploratory,adaptive,5.881930351257324,11.591166496276855
agent_0004,1000,adaptive,stable,2.636002779006958,10.479639053344727
agent_0004,1002,stable,exploratory,8.0413179397583,11.691737174987793
agent_0004,1003,exploratory,unstable,11.074820518493652,2.6878445148468018
agent_0004,1005,unstable,exploratory,11.786766052246094,4.172760963439941
agent_0004,1012,exploratory,adaptive,7.6011786460876465,9.638463020324707
agent_0004,1013,adaptive,exploratory,9.106766700744629,9.400426864624023
agent_0004,1014,exploratory,adaptive,4.678875923156738,9.620140075683594
agent_0004,1016,adaptive,unstable,10.616922378540039,0.8075830936431885
agent_0004,1020,unstable,stable,10.397665023803711,2.985149621963501
agent_0004,1021,stable,exploratory,10.452425956726074,6.442018985748291
agent_0004,1025,exploratory,adaptive,7.656328201293945,10.426187515258789
agent_0004,1026,adaptive,stable,4.024821758270264,9.931377410888672
agent_0004,1030,stable,exploratory,8.449804306030273,10.510807037353516
agent_0004,1031,exploratory,adaptive,6.258848667144775,11.496291160583496
agent_0004,1034,adaptive,stable,1.1094629764556885,9.474871635437012
agent_0004,1044,stable,exploratory,4.675966262817383,11.117685317993164
agent_0004,1045,exploratory,unstable,10.877241134643555,1.5436556339263916
agent_0004,1046,unstable,adaptive,10.641912460327148,4.935441493988037
agent_0004,1050,adaptive,exploratory,6.535228252410889,10.102306365966797
agent_0004,1052,exploratory,adaptive,6.511710166931152,10.029350280761719
agent_0004,1053,adaptive,stable,3.96704363822937,9.837504386901855
agent_0004,1055,stable,unstable,12.423355102539062,1.8807767629623413
agent_0004,1057,unstable,stable,11.628143310546875,4.154163837432861
agent_0004,1059,stable,exploratory,10.84366226196289,9.929656982421875
agent_0004,1060,exploratory,unstable,10.34212589263916,2.4147956371307373
agent_0004,1063,unstable,exploratory,11.806859970092773,4.849234104156494
agent_0004,1067,exploratory,adaptive,6.248415470123291,10.65759563446045
agent_0004,1068,adaptive,exploratory,10.342315673828125,10.38475227355957
agent_0004,1073,exploratory,adaptive,7.717440128326416,10.950927734375
agent_0004,1074,adaptive,unstable,12.394474983215332,2.2309138774871826
agent_0004,1075,unstable,stable,11.740721702575684,4.992761611938477
agent_0004,1081,stable,unstable,12.36845874786377,0.6965234875679016
agent_0004,1089,unstable,stable,10.570209503173828,4.203118801116943
agent_0004,1097,stable,exploratory,3.6957526206970215,10.063857078552246
agent_0004,1101,exploratory,adaptive,9.098617553710938,11.518157958984375
agent_0004,1103,adaptive,exploratory,7.093816757202148,11.38392162322998
agent_0004,1104,exploratory,stable,3.155107259750366,11.00546646118164
agent_0004,1117,stable,exploratory,5.072922229766846,9.642938613891602
agent_0004,1118,exploratory,unstable,10.33841323852539,1.1103646755218506
agent_0004,1121,unstable,exploratory,11.032245635986328,6.344057083129883
agent_0004,1126,exploratory,adaptive,6.977809429168701,11.53612232208252
agent_0004,1130,adaptive,stable,2.2523388862609863,10.718029975891113
agent_0004,1132,stable,adaptive,0.8738807439804077,7.664923191070557
agent_0004,1133,adaptive,stable,-0.2711222767829895,5.810547828674316
agent_0004,1144,stable,exploratory,5.731523036956787,9.824657440185547
agent_0004,1145,exploratory,adaptive,2.9866490364074707,10.601999282836914
agent_0004,1146,adaptive,exploratory,5.847531795501709,10.344598770141602
agent_0004,1147,exploratory,adaptive,3.6036622524261475,10.10172176361084
agent_0004,1150,adaptive,unstable,11.322932243347168,2.8498144149780273
agent_0004,1152,unstable,adaptive,10.547439575195312,5.089346885681152
agent_0004,1153,adaptive,stable,9.299266815185547,7.276209831237793
agent_0004,1160,stable,unstable,12.441932678222656,0.8611184358596802
agent_0004,1163,unstable,exploratory,11.258935928344727,6.647513389587402
agent_0004,1164,exploratory,unstable,12.520567893981934,2.2363264560699463
agent_0004,1165,unstable,stable,12.195784568786621,3.817253589630127
agent_0004,1166,stable,exploratory,11.682178497314453,5.909783363342285
agent_0004,1167,exploratory,adaptive,9.610899925231934,9.627955436706543
agent_0004,1169,adaptive,stable,3.4026079177856445,9.721569061279297
agent_0004,1170,stable,exploratory,8.117173194885254,11.083861351013184
agent_0004,1172,exploratory,adaptive,6.031973838806152,11.027029037475586
agent_0004,1177,adaptive,exploratory,7.39670467376709,11.181857109069824
agent_0004,1179,exploratory,adaptive,7.818186283111572,11.784056663513184
agent_0004,1181,adaptive,exploratory,8.264201164245605,10.136799812316895
agent_0004,1183,exploratory,stable,5.48423433303833,9.70113754272461
agent_0004,1184,stable,adaptive,3.5524988174438477,10.017454147338867
agent_0004,1185,adaptive,stable,1.418562650680542,8.46384048461914
agent_0004,1189,stable,exploratory,6.954193115234375,11.833927154541016
agent_0004,1190,exploratory,adaptive,4.187942981719971,11.386893272399902
agent_0004,1194,adaptive,exploratory,7.492524147033691,9.738369941711426
agent_0004,1196,exploratory,adaptive,6.848034858703613,10.374923706054688
agent_0004,1197,adaptive,unstable,12.898591995239258,2.223215341567993
agent_0004,1202,unstable,exploratory,11.211018562316895,3.9948437213897705
agent_0004,1206,exploratory,unstable,11.21907901763916,2.0099198818206787
agent_0004,1213,unstable,stable,12.377371788024902,3.444624185562134
agent_0004,1214,stable,exploratory,11.168209075927734,6.494104385375977
agent_0004,1216,exploratory,adaptive,7.860623836517334,10.525984764099121
agent_0004,1217,adaptive,stable,3.5961177349090576,10.905644416809082
agent_0004,1218,stable,exploratory,5.573226451873779,10.188993453979492
agent_0004,1219,exploratory,adaptive,5.64066743850708,9.836931228637695
agent_0004,1225,adaptive,stable,1.080774188041687,9.621379852294922
agent_0004,1242,stable,exploratory,5.124348163604736,9.509035110473633
agent_0004,1245,exploratory,adaptive,5.606392860412598,11.720511436462402
agent_0004,1246,adaptive,unstable,12.154739379882812,3.4187188148498535
agent_0004,1250,unstable,adaptive,12.014725685119629,4.541537761688232
agent_0004,1251,adaptive,exploratory,10.937280654907227,7.9779863357543945
agent_0004,1253,exploratory,adaptive,7.663283824920654,10.673397064208984
agent_0004,1255,adaptive,stable,2.2697908878326416,9.405295372009277
agent_0004,1260,stable,unstable,10.953079223632812,2.128704309463501
agent_0004,1266,unstable,stable,11.369836807250977,3.6909778118133545
agent_0004,1269,stable,exploratory,9.758334159851074,10.248625755310059
agent_0004,1274,exploratory,adaptive,7.397383689880371,9.92773723602295
agent_0004,1275,adaptive,exploratory,9.86395263671875,9.666058540344238
agent_0004,1276,exploratory,stable,5.959010124206543,10.762608528137207
agent_0004,1277,stable,exploratory,6.986487865447998,10.280502319335938
agent_0004,1280,exploratory,unstable,11.483621597290039,0.18261262774467468
agent_0004,1282,unstable,adaptive,11.442938804626465,3.6984095573425293
agent_0004,1283,adaptive,stable,10.145963668823242,6.294624328613281
agent_0004,1291,stable,exploratory,3.8632564544677734,9.080486297607422
agent_0004,1294,exploratory,adaptive,6.517756938934326,12.02612018585205
agent_0004,1295,adaptive,unstable,12.67039966583252,1.888200283050537
agent_0004,1296,unstable,exploratory,11.468095779418945,5.873589038848877
agent_0004,1297,exploratory,adaptive,10.599584579467773,9.136500358581543
agent_0004,1298,adaptive,stable,7.671578884124756,11.492058753967285
agent_0004,1305,stable,exploratory,5.878770351409912,9.609493255615234
agent_0004,1306,exploratory,adaptive,4.461235523223877,10.415761947631836
agent_0004,1307,adaptive,stable,1.714451789855957,8.533085823059082
agent_0004,1310,stable,exploratory,5.278562068939209,10.80585765838623
agent_0004,1318,exploratory,adaptive,9.392533302307129,11.035050392150879
agent_0004,1320,adaptive,stable,3.537485361099243,11.46666431427002
agent_0004,1327,stable,unstable,10.59642219543457,1.6150627136230469
agent_0004,1331,unstable,adaptive,11.284270286560059,3.234063148498535
agent_0004,1335,adaptive,unstable,12.4996919631958,0.7062564492225647
agent_0004,1336,unstable,exploratory,10.351458549499512,7.215726852416992
agent_0004,1337,exploratory,adaptive,8.046886444091797,9.180774688720703
agent_0004,1338,adaptive,exploratory,9.741182327270508,8.955063819885254
agent_0004,1340,exploratory,adaptive,7.299374103546143,10.528945922851562
agent_0004,1343,adaptive,stable,2.199526309967041,8.961729049682617
agent_0004,1345,stable,exploratory,7.234315872192383,9.602609634399414
agent_0004,1348,exploratory,adaptive,8.051704406738281,10.380833625793457
agent_0004,1349,adaptive,stable,4.465062141418457,10.351022720336914
agent_0004,1352,stable,exploratory,4.356075286865234,9.331916809082031
agent_0004,1353,exploratory,adaptive,4.9732441902160645,10.891555786132812
agent_0004,1355,adaptive,exploratory,8.901570320129395,10.496243476867676
agent_0004,1359,exploratory,adaptive,6.9217448234558105,12.207381248474121
agent_0004,1360,adaptive,stable,3.341440200805664,11.67937183380127
agent_0004,1367,stable,adaptive,-0.8389990329742432,6.114654064178467
agent_0004,1368,adaptive,stable,-0.7687394618988037,4.947736740112305
agent_0004,1372,stable,exploratory,2.556293249130249,9.462135314941406
agent_0004,1375,exploratory,adaptive,6.75014066696167,10.820028305053711
agent_0004,1376,adaptive,unstable,11.810532569885254,3.985170841217041
agent_0004,1378,unstable,stable,10.793342590332031,3.6259562969207764
agent_0004,1386,stable,unstable,11.695205688476562,4.396533966064453
agent_0004,1387,unstable,adaptive,9.735456466674805,7.826555252075195
agent_0004,1389,adaptive,exploratory,9.061019897460938,10.014516830444336
agent_0004,1390,exploratory,adaptive,6.665057182312012,10.451862335205078
agent_0004,1392,adaptive,stable,1.5661602020263672,9.850499153137207
agent_0004,1397,stable,exploratory,8.37686824798584,10.47811222076416
agent_0004,1398,exploratory,adaptive,5.221513271331787,10.503796577453613
agent_0004,1401,adaptive,stable,0.6082146763801575,7.4343719482421875
agent_0004,1403,stable,exploratory,6.511081218719482,11.313153266906738
agent_0004,1404,exploratory,adaptive,3.5628559589385986,9.473803520202637
agent_0004,1406,adaptive,stable,2.6949851512908936,8.957650184631348
agent_0004,1409,stable,exploratory,5.134052753448486,10.763463020324707
agent_0004,1412,exploratory,stable,5.5091094970703125,10.29786205291748
agent_0004,1413,stable,adaptive,3.7906198501586914,10.455978393554688
agent_0004,1415,adaptive,stable,2.0236687660217285,9.61087417602539
agent_0004,1416,stable,adaptive,1.7841196060180664,10.177860260009766
agent_0004,1421,adaptive,unstable,11.247058868408203,3.2476494312286377
agent_0004,1422,unstable,exploratory,10.66340446472168,5.313758850097656
agent_0004,1427,exploratory,adaptive,7.554093837738037,9.686274528503418
agent_0004,1428,adaptive,stable,4.119321823120117,10.492340087890625
agent_0004,1432,stable,unstable,12.834113121032715,0.46699362993240356
agent_0004,1433,unstable,exploratory,11.481415748596191,5.348882675170898
agent_0004,1434,exploratory,adaptive,10.026129722595215,8.435779571533203
agent_0004,1435,adaptive,stable,6.9762654304504395,9.852335929870605
agent_0004,1438,stable,exploratory,8.46810531616211,10.766335487365723
agent_0004,1441,exploratory,adaptive,7.272295951843262,10.586947441101074
agent_0004,1442,adaptive,stable,4.306238174438477,10.299006462097168
agent_0004,1445,stable,exploratory,6.715900897979736,11.956445693969727
agent_0004,1447,exploratory,adaptive,7.855292797088623,10.58006763458252
agent_0004,1448,adaptive,stable,4.1155104637146,10.45805835723877
agent_0004,1450,stable,exploratory,5.880178928375244,9.961894035339355
agent_0004,1451,exploratory,adaptive,5.298751354217529,10.646085739135742
agent_0004,1457,adaptive,exploratory,8.149596214294434,11.279179573059082
agent_0004,1458,exploratory,adaptive,5.191633224487305,11.893173217773438
agent_0004,1459,adaptive,stable,1.9173060655593872,10.390138626098633
agent_0004,1464,stable,adaptive,-0.2112068384885788,4.7985758781433105
agent_0004,1467,adaptive,stable,0.6485735774040222,8.962324142456055
agent_0004,1470,stable,unstable,12.291467666625977,0.6451423168182373
agent_0004,1472,unstable,adaptive,10.83031940460205,5.591647624969482
agent_0004,1474,adaptive,stable,6.543468952178955,9.913100242614746
agent_0004,1477,stable,unstable,11.248781204223633,3.7370874881744385
agent_0004,1478,unstable,exploratory,10.385390281677246,6.945431709289551
agent_0004,1479,exploratory,adaptive,8.181143760681152,9.60279655456543
agent_0004,1480,adaptive,stable,5.2006683349609375,10.195900917053223
agent_0004,1482,stable,unstable,12.603109359741211,1.7307175397872925
agent_0004,1483,unstable,stable,11.306384086608887,5.271894454956055
agent_0004,1484,stable,exploratory,11.235308647155762,7.3867597579956055
agent_0004,1485,exploratory,adaptive,10.4033784866333,9.422514915466309
agent_0004,1490,adaptive,unstable,10.85534954071045,0.888433039188385
agent_0004,1496,unstable,stable,11.280706405639648,2.755467414855957
agent_0004,1502,stable,adaptive,1.5913068056106567,7.389803886413574
agent_0004,1510,adaptive,stable,1.30469810962677,9.08018684387207
agent_0004,1511,stable,exploratory,5.59332275390625,10.91640567779541
agent_0004,1513,exploratory,unstable,12.219141006469727,2.1865172386169434
agent_0004,1520,unstable,stable,12.470922470092773,3.239332675933838
agent_0004,1523,stable,exploratory,8.617588996887207,8.85737133026123
agent_0004,1524,exploratory,stable,5.683963775634766,9.50710678100586
agent_0004,1530,stable,exploratory,7.082215785980225,10.13937759399414
agent_0004,1531,exploratory,adaptive,6.151680946350098,10.30418872833252
agent_0004,1533,adaptive,stable,0.466185986995697,6.163207530975342
agent_0004,1535,stable,exploratory,6.580558776855469,11.242049217224121
agent_0004,1538,exploratory,adaptive,6.828608989715576,11.102646827697754
agent_0004,1539,adaptive,stable,3.7803738117218018,11.31833553314209
agent_0004,1546,stable,exploratory,4.588306903839111,9.206226348876953
agent_0004,1547,exploratory,adaptive,3.450942039489746,8.976048469543457
agent_0004,1553,adaptive,stable,0.03762229159474373,8.471582412719727
agent_0004,1554,stable,exploratory,7.245649337768555,9.365152359008789
agent_0004,1555,exploratory,adaptive,5.994047164916992,11.56124210357666
agent_0004,1559,adaptive,stable,0.5435696840286255,7.536721706390381
agent_0004,1561,stable,exploratory,7.058742523193359,10.856486320495605
agent_0004,1563,exploratory,unstable,10.539583206176758,1.8175489902496338
agent_0004,1565,unstable,adaptive,10.969416618347168,4.125481128692627
agent_0004,1566,adaptive,stable,10.523329734802246,6.991281032562256
agent_0004,1567,stable,exploratory,9.37619686126709,8.590398788452148
agent_0004,1570,exploratory,stable,5.766212463378906,12.01457691192627
agent_0004,1574,stable,adaptive,-0.09584955871105194,6.770465850830078
agent_0004,1577,adaptive,stable,0.5626513361930847,7.369781970977783
agent_0004,1581,stable,unstable,11.720708847045898,0.9410478472709656
agent_0004,1585,unstable,adaptive,10.546000480651855,5.808123588562012
agent_0004,1586,adaptive,stable,8.684501647949219,7.904715538024902
agent_0004,1588,stable,exploratory,7.781967639923096,10.57437801361084
agent_0004,1589,exploratory,adaptive,6.339437007904053,10.069255828857422
agent_0004,1594,adaptive,stable,0.3728318214416504,8.467608451843262
agent_0004,1600,stable,exploratory,5.7169671058654785,11.247273445129395
agent_0004,1601,exploratory,adaptive,5.167872905731201,11.666058540344238
agent_0004,1603,adaptive,unstable,12.079596519470215,0.8637526035308838
agent_0004,1604,unstable,exploratory,11.125611305236816,5.157273769378662
agent_0004,1608,exploratory,adaptive,6.57468843460083,10.59303092956543
agent_0004,1609,adaptive,stable,2.898965358734131,9.460959434509277
agent_0004,1610,stable,adaptive,3.463355541229248,11.302119255065918
agent_0004,1614,adaptive,stable,0.3553808927536011,7.69614315032959
agent_0004,1616,stable,exploratory,8.720481872558594,11.784831047058105
agent_0004,1617,exploratory,stable,4.15222692489624,11.71240234375
agent_0004,1620,stable,unstable,12.57630729675293,3.0212326049804688
agent_0004,1621,unstable,stable,11.15369701385498,5.81142520904541
agent_0004,1626,stable,adaptive,0.3499824106693268,8.451813697814941
agent_0004,1627,adaptive,stable,-1.023786187171936,5.961243629455566
agent_0004,1630,stable,unstable,12.636857032775879,1.5823376178741455
agent_0004,1632,unstable,exploratory,11.088558197021484,4.828239917755127
agent_0004,1635,exploratory,stable,6.906456470489502,10.061275482177734
agent_0004,1639,stable,exploratory,5.803962230682373,9.827678680419922
agent_0004,1640,exploratory,adaptive,4.865304470062256,9.931426048278809
agent_0004,1641,adaptive,stable,2.417095899581909,9.315788269042969
agent_0004,1644,stable,unstable,12.90186595916748,0.37142783403396606
agent_0004,1645,unstable,adaptive,11.792235374450684,4.051687717437744
agent_0004,1646,adaptive,stable,10.330405235290527,7.077932357788086
agent_0004,1648,stable,adaptive,5.838942050933838,9.722648620605469
agent_0004,1650,adaptive,stable,3.284557819366455,10.564474105834961
agent_0004,1651,stable,unstable,11.106008529663086,1.144174337387085
agent_0004,1652,unstable,adaptive,10.75448226928711,4.661923408508301
agent_0004,1655,adaptive,exploratory,9.055218696594238,10.589970588684082
agent_0004,1657,exploratory,adaptive,8.414544105529785,9.893299102783203
agent_0004,1658,adaptive,stable,5.525051116943359,10.798885345458984
agent_0004,1683,stable,exploratory,3.921332836151123,10.095815658569336
agent_0004,1686,exploratory,adaptive,9.280915260314941,10.518224716186523
agent_0004,1689,adaptive,exploratory,8.973841667175293,11.54880142211914
