threshold,precision,recall,f1,fpr,tpr
0.385482627060732,0.967543005517375,0.3145178307659512,0.4747193244166514,0.0032763252735730527,0.3145178307659512
0.38696437212931406,0.9686157912121015,0.3093479637053904,0.46893242666217616,0.0031125090098944003,0.3093479637053904
0.3884461171978962,0.9679162445116624,0.3023844692972882,0.4608087463209872,0.0031125090098944003,0.3023844692972882
0.3899278622664783,0.969728242173729,0.2974256172187911,0.45522809814693155,0.0028831662407442864,0.2974256172187911
0.3914096073350604,0.9690576652598561,0.29077864528378444,0.4473299785443868,0.0028831662407442864,0.29077864528378444
0.3928913524036425,0.9695012558302945,0.28508124076806446,0.4406033424942282,0.002784876482537095,0.28508124076806446
0.3943730974722246,0.9688986461760084,0.2793838362523444,0.4337073127308576,0.002784876482537095,0.2793838362523444
0.3958548425408067,0.9693686963014683,0.27379193922765627,0.426984779582419,0.0026865867243299033,0.27379193922765627
0.39733658760938884,0.9687856870951774,0.26851656467606366,0.42048740156012965,0.0026865867243299033,0.26851656467606366
0.39881833267797095,0.9692607003887279,0.2628191601603436,0.4135126158661689,0.0025882969661227117,0.2628191601603436
0.400300077746553,0.9695531830759314,0.25870436801010144,0.408428416424297,0.002522770460651251,0.25870436801010144
0.40178182281513514,0.9696724625956451,0.2530069634943814,0.40130532976961464,0.00245724395517979,0.2530069634943814
0.40326356788371726,0.9691484985598646,0.2485756488710436,0.39566714217228105,0.00245724395517979,0.2485756488710436
0.4047453129522994,0.9690117252927265,0.24414433424770582,0.3900219110217745,0.002424480702444059,0.24414433424770582
0.40622705802088144,0.9692963752661112,0.2398185271153999,0.384504778502872,0.0023589541969725983,0.2398185271153999
0.40770880308946356,0.9704347826082738,0.23549271998309396,0.37901171644570614,0.002227901186029676,0.23549271998309396
0.4091905481580457,0.9703277236488174,0.231166912850788,0.3733810494505904,0.0021951379332939454,0.231166912850788
0.4106722932266278,0.9701897018965807,0.22663009073641838,0.36743072155403284,0.002162374680558215,0.22663009073641838
0.41215403829520986,0.9705882352936717,0.22283182105927168,0.3624506604135805,0.002096848175086754,0.22283182105927168
0.413635783363792,0.9698255539835126,0.21702890905251981,0.35468574847253936,0.002096848175086754,0.21702890905251981
0.4151175284323741,0.9709443099268906,0.21154251951886352,0.3473966903411718,0.0019657951641438316,0.21154251951886352
0.4165992735009562,0.9708641975303848,0.20742772736862128,0.341823871743222,0.0019330319114081013,0.20742772736862128
0.4180810185695383,0.9721095334680668,0.20225786030806053,0.33484716128686404,0.001801978900465179,0.20225786030806053
0.4195627636381204,0.97291666666616,0.19708799324749976,0.327776802667678,0.0017036891422579875,0.19708799324749976
0.4210445087067025,0.9730586370834796,0.19434479848067163,0.3239820593477821,0.001670925889522257,0.19434479848067163
0.42252625377528463,0.974165769644255,0.19096855876765234,0.31933662640194277,0.0015726361313150655,0.19096855876765234
0.4240079988438667,0.9741046831950556,0.18653724414431455,0.3131143183346129,0.0015398728785793348,0.18653724414431455
0.4254897439124488,0.9742296918762049,0.18347752690439084,0.308798721210616,0.0015071096258436043,0.18347752690439084
0.42697148898103093,0.973699256717568,0.17967925722724418,0.30337579024194616,0.0015071096258436043,0.17967925722724418
0.42845323404961305,0.9736379613351063,0.17535345009493825,0.29718372794872,0.0014743463731078739,0.17535345009493825
0.4299349791181951,0.9743283582083735,0.17218822536398268,0.29265668404487855,0.0014088198676364128,0.17218822536398268
0.43141672418677723,0.9741060419229506,0.16670183583032636,0.2846846844350868,0.0013760566149006823,0.16670183583032636
0.43289846925535935,0.9752851711020436,0.16237602869802042,0.278400868062038,0.0012777668566934907,0.16237602869802042
0.43438021432394147,0.9754521963817988,0.15931631145809672,0.2738980588915397,0.00124500360395776,0.15931631145809672
0.43586195939252353,0.9761904761898306,0.15572905676301374,0.2686078250583715,0.0011794770984862992,0.15572905676301374
0.43734370446110565,0.9762228260862933,0.1516142646127715,0.2624657531918936,0.0011467138457505685,0.1516142646127715
0.43882544952968777,0.9763724808888281,0.14823802489975224,0.25739672048189444,0.001113950593014838,0.14823802489975224
0.4403071945982699,0.9759717314480735,0.1457058451149878,0.25355733016956844,0.001113950593014838,0.1457058451149878
0.44178893966685195,0.975272727272018,0.1414855454737137,0.24712061159107263,0.001113950593014838,0.1414855454737137
0.4432706847354341,0.9747399702815938,0.13842582823379,0.2424242422064185,0.001113950593014838,0.13842582823379
0.4447524298040162,0.9777265745000171,0.13431103608354775,0.236178107394252,0.0009501343293361853,0.13431103608354775
0.4462341748725983,0.9786392405055548,0.13051276640640108,0.2303109288558003,0.0008846078238647243,0.13051276640640108
0.4477159199411804,0.9782433521345865,0.12808609411266847,0.22651366711492693,0.0008846078238647243,0.12808609411266847
