min_covar,restart,ll_per_obs,n_iter,em_converged,health_ok,kept,is_winner,max_condition_number,min_eigenvalue,N,T,seed,covariance_type
0.0001,1,-1.319111316959066,62,True,True,True,False,50.32221200218427,0.0019496889736781184,5,5000,44,full
0.0001,2,-1.3191113147649087,57,True,True,True,False,50.32191045322831,0.001949663672552238,5,5000,44,full
0.0001,3,-1.3191113159307817,65,True,True,True,False,50.322071794567414,0.001949677170148073,5,5000,44,full
0.0001,4,-1.3191113169295399,59,True,True,True,False,50.3222081466191,0.0019496886531051758,5,5000,44,full
0.0001,5,-1.3191113153252745,61,True,True,True,False,50.321988439980416,0.001949670189027109,5,5000,44,full
0.0001,6,-1.3191113161122827,61,True,True,True,False,50.32209710281403,0.0019496793130456367,5,5000,44,full
0.0001,7,-1.3191113161293222,63,True,True,True,False,50.32209914514475,0.0019496794729441122,5,5000,44,full
0.0001,8,-1.319111314566822,55,True,True,True,False,50.32188315178039,0.001949661404440724,5,5000,44,full
0.0001,9,-1.3191113156363767,60,True,True,True,False,50.32203115250001,0.0019496737549589346,5,5000,44,full
0.01,0,-1.332993209696147,62,True,True,True,False,51.373082740297704,0.0018759433598757808,5,5000,45,full
0.01,1,-1.332993211806559,58,True,True,True,False,51.37340776273315,0.001875968130185039,5,5000,45,full
0.01,2,-1.3329932102026907,73,True,True,True,False,51.373156609457396,0.001875948819942453,5,5000,45,full
0.01,3,-1.332993210823825,61,True,True,True,False,51.37326206315396,0.0018759571222396164,5,5000,45,full
0.01,4,-1.332993210768326,58,True,True,True,False,51.37325171457895,0.0018759562803427696,5,5000,45,full
0.01,5,-1.3329932115128424,57,True,True,True,False,51.373367112485994,0.0018759651295342258,5,5000,45,full
0.01,6,-1.3329932098876536,60,True,True,True,False,51.373110612777126,0.0018759454135784742,5,5000,45,full
0.01,7,-1.3329932096667436,54,True,True,True,True,51.373079738438044,0.0018759431726246495,5,5000,45,full
0.01,8,-1.332993210031618,63,True,True,True,False,51.373134223926584,0.0018759472410620438,5,5000,45,full
0.01,9,-1.3329932116621943,59,True,True,True,False,51.37339240178585,0.0018759671398778943,5,5000,45,full
0.001,0,-1.3329932098240806,62,True,True,True,False,51.37310329038435,0.0018759449352998636,5,5000,45,full
0.001,1,-1.3329932112807237,58,True,True,True,False,51.373327745796885,0.0018759620113902823,5,5000,45,full
0.001,2,-1.3329932101792303,73,True,True,True,False,51.373152905992974,0.0018759485366450313,5,5000,45,full
0.001,3,-1.3329932106468163,61,True,True,True,False,51.3732343138288,0.001875954993930932,5,5000,45,full
0.001,4,-1.3329932108170373,58,True,True,True,False,51.37325928576155,0.0018759568595263546,5,5000,45,full
0.001,5,-1.3329932115078555,57,True,True,True,False,51.37336638445175,0.0018759650744480695,5,5000,45,full
0.001,6,-1.3329932102844224,60,True,True,True,False,51.37317355477484,0.0018759502323704945,5,5000,45,full
0.001,7,-1.3329932099349209,54,True,True,True,False,51.37312268894378,0.0018759464624984884,5,5000,45,full
0.001,8,-1.332993209959675,63,True,True,True,False,51.37312275402056,0.0018759463626398351,5,5000,45,full
0.001,9,-1.3329932116527352,59,True,True,True,False,51.373390954024885,0.001875967028835611,5,5000,45,full
0.0001,0,-1.3329932098383956,62,True,True,True,False,51.37310559307772,0.001875945111835254,5,5000,45,full
0.0001,1,-1.3329932112298502,58,True,True,True,False,51.37331995509295,0.0018759614156152646,5,5000,45,full
0.0001,2,-1.3329932101767632,73,True,True,True,False,51.37315251605336,0.0018759485068153513,5,5000,45,full
0.0001,3,-1.3329932106287494,61,True,True,True,False,51.37323147732944,0.001875954776381276,5,5000,45,full
0.0001,4,-1.3329932108221327,58,True,True,True,False,51.373260074886225,0.0018759569198957432,5,5000,45,full
0.0001,5,-1.3329932115073582,57,True,True,True,False,51.373366296390095,0.0018759650677716104,5,5000,45,full
0.0001,6,-1.3329932103218245,60,True,True,True,False,51.373179441641156,0.0018759506830769428,5,5000,45,full
0.0001,7,-1.3329932099622073,54,True,True,True,False,51.373127034383856,0.0018759467953401916,5,5000,45,full
0.0001,8,-1.3329932099521486,63,True,True,True,False,51.373121560714154,0.001875946271246921,5,5000,45,full
0.0001,9,-1.3329932116518204,59,True,True,True,False,51.37339080854701,0.0018759670176789773,5,5000,45,full
0.01,0,-1.3062600066788341,53,True,True,True,False,50.75448254046871,0.0018977068131358146,5,5000,46,full
0.01,1,-1.3062600045264592,66,True,True,True,False,50.75414401699925,0.0018976778760847772,5,5000,46,full
0.01,2,-1.306260005417151,52,True,True,True,False,50.754287067091404,0.0018976901637272367,5,5000,46,full
0.01,3,-1.3062600051545057,56,True,True,True,False,50.754245123675815,0.0018976865550024457,5,5000,46,full
0.01,4,-1.3062600069175523,55,True,True,True,False,50.75451930823697,0.0018977099762936185,5,5000,46,full
0.01,5,-1.3056004594974457,81,True,True,True,False,38.72815604911179,0.0013523113450711075,5,5000,46,full
0.01,6,-1.3062600063484284,52,True,True,True,False,50.75443339727549,0.0018977027207813155,5,5000,46,full
0.01,7,-1.306260006966644,56,True,True,True,False,50.75452537267159,0.0018977103901746243,5,5000,46,full
0.01,8,-1.3062600061580576,57,True,True,True,False,50.754403084662506,0.0018977000803814027,5,5000,46,full
0.01,9,-1.3056004595616764,85,True,True,True,False,38.72811906532838,0.0013523100585704905,5,5000,46,full
0.001,0,-1.3062600068134735,53,True,True,True,False,50.754503150387684,0.0018977085740396994,5,5000,46,full
0.001,1,-1.3062600063355143,65,True,True,True,False,50.75442929035181,0.0018977022300077178,5,5000,46,full
0.001,2,-1.3062600054529845,52,True,True,True,False,50.75429272103717,0.0018976906462210325,5,5000,46,full
0.001,3,-1.3062600051678632,56,True,True,True,False,50.754247244314264,0.0018976867351654914,5,5000,46,full
0.001,4,-1.3062600069096235,55,True,True,True,False,50.75451809335864,0.001897709872344124,5,5000,46,full
0.001,5,-1.3056004581220286,82,True,True,True,True,38.729131459454976,0.0013523452710290154,5,5000,46,full
0.001,6,-1.3062600064876886,52,True,True,True,False,50.75445477769329,0.0018977045417132052,5,5000,46,full
0.001,7,-1.3062600067735426,56,True,True,True,False,50.75449603179293,0.001897707891174109,5,5000,46,full
0.001,8,-1.3062600061316463,57,True,True,True,False,50.75439899006493,0.0018976997307921686,5,5000,46,full
0.001,9,-1.3056004594320085,85,True,True,True,False,38.728194192725944,0.0013523126716511276,5,5000,46,full
0.0001,0,-1.3062600068259456,53,True,True,True,False,50.7545050582792,0.0018977087370669332,5,5000,46,full
0.0001,1,-1.3062600062601075,65,True,True,True,False,50.75441765947307,0.0018977012378438263,5,5000,46,full
0.0001,2,-1.3062600054568294,52,True,True,True,False,50.75429331954639,0.0018976906972986833,5,5000,46,full
0.0001,3,-1.3062600051693174,56,True,True,True,False,50.75424746875366,0.0018976867542340417,5,5000,46,full
0.0001,4,-1.3062600069088472,55,True,True,True,False,50.754517978516745,0.001897709862518674,5,5000,46,full
0.0001,5,-1.3056004581346001,82,True,True,True,False,38.72911999001989,0.0013523448721167513,5,5000,46,full
0.0001,6,-1.3062600065010748,52,True,True,True,False,50.75445683320457,0.0018977047168132844,5,5000,46,full
0.0001,7,-1.3062600067537107,56,True,True,True,False,50.75449301996543,0.0018977076346455416,5,5000,46,full
0.0001,8,-1.3062600061287633,57,True,True,True,False,50.75439854882787,0.0018976996931195445,5,5000,46,full
0.0001,9,-1.3056004594194464,85,True,True,True,False,38.72820159094616,0.0013523129289740637,5,5000,46,full
0.01,0,-1.2897822658535887,74,True,True,True,False,49.987270524720685,0.0019772679915393936,5,5000,47,full
0.01,1,-1.289782264450196,57,True,True,True,False,49.98712554858097,0.0019772496160473324,5,5000,47,full
0.01,2,-1.2897822643117163,66,True,True,True,False,49.98711070017019,0.0019772476816270783,5,5000,47,full
0.01,3,-1.2897822653929367,63,True,True,True,False,49.98722361583589,0.001977262087582841,5,5000,47,full
0.01,4,-1.2886853225671933,79,True,True,True,False,37.38466429628923,0.0013388298762897991,5,5000,47,full
0.01,5,-1.2897822640397685,60,True,True,True,False,49.987082238931656,0.0019772441054779133,5,5000,47,full
0.01,6,-1.2897822661366745,64,True,True,True,False,49.98729965324705,0.0019772717464772113,5,5000,47,full
0.01,7,-1.2897822655436633,66,True,True,True,False,49.9872391430348,0.001977264065527799,5,5000,47,full
0.01,8,-1.289782264257576,71,True,True,True,False,49.98710510481875,0.0019772469915366087,5,5000,47,full
0.01,9,-1.2886853232960254,78,True,True,True,False,37.38428511319429,0.0013388170471931014,5,5000,47,full
0.001,0,-1.2897822658684817,74,True,True,True,False,49.98727204011244,0.0019772681841532073,5,5000,47,full
0.001,1,-1.2897822644161434,57,True,True,True,False,49.98712200304159,0.001977249170274995,5,5000,47,full
0.001,2,-1.2897822643581711,66,True,True,True,False,49.9871155980581,0.0019772483051512385,5,5000,47,full
0.001,3,-1.2897822653908562,63,True,True,True,False,49.98722339569664,0.0019772620594566016,5,5000,47,full
0.001,4,-1.2886853224757546,79,True,True,True,False,37.38471588800396,0.0013388316218295483,5,5000,47,full
0.001,5,-1.289782264266294,60,True,True,True,False,49.987106200916216,0.0019772471559952143,5,5000,47,full
0.001,6,-1.2897822659441394,64,True,True,True,False,49.987280039344064,0.001977269249366089,5,5000,47,full
0.001,7,-1.2897822654231978,66,True,True,True,False,49.98722673491375,0.001977262484838844,5,5000,47,full
0.001,8,-1.2897822642060928,71,True,True,True,False,49.987099670902566,0.0019772462993564496,5,5000,47,full
0.001,9,-1.2886853217371161,79,True,True,True,True,37.38517881639542,0.001338847284542738,5,5000,47,full
0.0001,0,-1.2897822658700182,74,True,True,True,False,49.98727219030092,0.001977268203241065,5,5000,47,full
0.0001,1,-1.2897822644005614,57,True,True,True,False,49.98712035953737,0.0019772489617282483,5,5000,47,full
0.0001,2,-1.2897822643631136,66,True,True,True,False,49.98711610647323,0.0019772483698719157,5,5000,47,full
0.0001,3,-1.2897822653906654,63,True,True,True,False,49.987223380367425,0.0019772620574945742,5,5000,47,full
0.0001,4,-1.2886853224663433,79,True,True,True,False,37.38472122525743,0.00133883180240846,5,5000,47,full
0.0001,5,-1.2897822642862218,60,True,True,True,False,49.98710830129555,0.001977247423392598,5,5000,47,full
0.0001,6,-1.2897822659242266,64,True,True,True,False,49.98727801097877,0.0019772689911264573,5,5000,47,full
0.0001,7,-1.2897822654106506,66,True,True,True,False,49.98722544509107,0.001977262320523689,5,5000,47,full
0.0001,8,-1.2897822642007775,71,True,True,True,False,49.987099106882276,0.0019772462275107344,5,5000,47,full
0.0001,9,-1.2886853217537377,79,True,True,True,False,37.38516725341686,0.0013388468933173258,5,5000,47,full
0.01,0,-1.276231179299812,66,True,True,True,False,51.39725529186652,0.0018873560442049396,5,5000,48,full
0.01,1,-1.2762311804230269,65,True,True,True,False,51.39736504811887,0.0018873701961531107,5,5000,48,full
0.01,2,-1.2762311793445993,67,True,True,True,False,51.39725973671994,0.0018873566201643033,5,5000,48,full
0.01,3,-1.2762311553477106,63,True,True,True,False,51.39110276327209,0.0018865635805953341,5,5000,48,full
0.01,4,-1.2762311803191049,62,True,True,True,False,51.39735504236854,0.0018873689169080531,5,5000,48,full
0.01,5,-1.2762311801839226,64,True,True,True,False,51.39734188640242,0.001887367210133116,5,5000,48,full
0.01,6,-1.2762013095214473,72,True,True,True,True,38.843340698545326,0.0013203999203919598,5,5000,48,full
0.01,7,-1.2762013107327412,113,True,True,True,False,38.842666579351246,0.0013203778869039498,5,5000,48,full
0.01,8,-1.2762013099425,82,True,True,True,False,38.84308443279573,0.0013203915444345321,5,5000,48,full
0.01,9,-1.2762311797868184,50,True,True,True,False,51.397314734348384,0.0018873662470625563,5,5000,48,full
0.001,0,-1.2762311791548615,66,True,True,True,False,51.397240956337946,0.0018873541941218325,5,5000,48,full
0.001,1,-1.2762311803970687,65,True,True,True,False,51.39736253379239,0.0018873698717562426,5,5000,48,full
0.001,2,-1.2762311792473444,67,True,True,True,False,51.397250127387345,0.0018873553799782703,5,5000,48,full
0.001,3,-1.2762311551924486,63,True,True,True,False,51.39117124585477,0.0018865723864391903,5,5000,48,full
0.001,4,-1.2762311803657647,62,True,True,True,False,51.397359554023154,0.0018873695000091709,5,5000,48,full
0.001,5,-1.276231180279399,64,True,True,True,False,51.397351152028065,0.001887368405727789,5,5000,48,full
0.001,6,-1.2762013096035811,72,True,True,True,False,38.84328836317121,0.0013203982098375334,5,5000,48,full
0.001,7,-1.2762013105459586,110,True,True,True,False,38.84275947655473,0.0013203809232615635,5,5000,48,full
0.001,8,-1.2762013100918896,82,True,True,True,False,38.842999947428346,0.0013203887830466774,5,5000,48,full
0.001,9,-1.2762311806571192,51,True,True,True,False,51.397396214495664,0.0018873760302319026,5,5000,48,full
0.0001,0,-1.276231179140057,66,True,True,True,False,51.39723948463544,0.0018873540041913774,5,5000,48,full
0.0001,1,-1.2762311803944677,65,True,True,True,False,51.39736227920862,0.0018873698389127187,5,5000,48,full
0.0001,2,-1.2762311792371497,67,True,True,True,False,51.397249117704135,0.0018873552496623655,5,5000,48,full
0.0001,3,-1.2762311551764227,63,True,True,True,False,51.391178510673406,0.0018865733206116836,5,5000,48,full
0.0001,4,-1.2762311803728312,62,True,True,True,False,51.39736023379396,0.001887369587823997,5,5000,48,full
0.0001,5,-1.2762311802890105,64,True,True,True,False,51.39735208299881,0.0018873685258535948,5,5000,48,full
0.0001,6,-1.2762013096115665,72,True,True,True,False,38.84328330812881,0.00132039804461603,5,5000,48,full
0.0001,7,-1.2762013099972689,110,True,True,True,False,38.843053134012436,0.0013203905214357382,5,5000,48,full
0.0001,8,-1.2762013101074352,82,True,True,True,False,38.8429913468428,0.0013203885019388414,5,5000,48,full
0.0001,9,-1.2762311782993818,52,True,True,True,False,51.397161116833466,0.00188734519730616,5,5000,48,full
0.01,0,-1.2271574512437249,92,True,True,True,False,51.939765099070456,0.001938696976245173,5,5000,49,full
0.01,1,-1.2271593105352465,66,True,True,True,False,51.95313159486738,0.0019401581992860221,5,5000,49,full
0.01,2,-1.2271593118705653,65,True,True,True,False,51.95324124860769,0.0019401709513413782,5,5000,49,full
0.01,3,-1.2271593117557804,64,True,True,True,False,51.95323762646117,0.001940170531748839,5,5000,49,full
0.01,4,-1.227159312313061,63,True,True,True,False,51.953286330787634,0.0019401762093152893,5,5000,49,full
0.01,5,-1.2271574734598967,90,True,True,True,False,51.94552111029057,0.0019393505812105268,5,5000,49,full
0.01,6,-1.2262004051115334,83,True,True,True,False,38.11364003205818,0.0013466860461740686,5,5000,49,full
0.01,7,-1.2262004049064834,79,True,True,True,True,38.11387709630657,0.0013466945106412702,5,5000,49,full
0.01,8,-1.2271593109400791,71,True,True,True,False,51.95314519776599,0.0019401597730825302,5,5000,49,full
0.01,9,-1.2262004617840803,110,True,True,True,False,38.12934888685923,0.0013472471242316243,5,5000,49,full
0.001,0,-1.2271574509220087,113,True,True,True,False,51.93991367964993,0.0019387140200155708,5,5000,49,full
0.001,1,-1.2271593130919733,65,True,True,True,False,51.953387163798446,0.0019401879382603792,5,5000,49,full
0.001,2,-1.2271593122093873,65,True,True,True,False,51.95327584713168,0.0019401749770311173,5,5000,49,full
0.001,3,-1.2271593115181978,64,True,True,True,False,51.953215749237174,0.0019401679868990376,5,5000,49,full
0.001,4,-1.227159312389084,63,True,True,True,False,51.953293959479964,0.0019401770968636575,5,5000,49,full
0.001,5,-1.2271574734158874,90,True,True,True,False,51.945518821469804,0.0019393503339161526,5,5000,49,full
0.001,6,-1.226200404981833,85,True,True,True,False,38.11378582940744,0.0013466912524364234,5,5000,49,full
0.001,7,-1.2262004058131113,78,True,True,True,False,38.113007539942785,0.0013466634517929233,5,5000,49,full
0.001,8,-1.2271593109112067,71,True,True,True,False,51.95314220271367,0.0019401594246198624,5,5000,49,full
0.001,9,-1.226200462189602,110,True,True,True,False,38.12939855357356,0.001347248898169313,5,5000,49,full
0.0001,0,-1.2271574516193136,123,True,True,True,False,51.93961115316796,0.001938679316615065,5,5000,49,full
0.0001,1,-1.227159313076597,65,True,True,True,False,51.95338562798372,0.001940187759536688,5,5000,49,full
0.0001,2,-1.227159312240635,65,True,True,True,False,51.953279038753976,0.0019401753484001006,5,5000,49,full
0.0001,3,-1.227159311493342,64,True,True,True,False,51.95321350383208,0.001940167725713288,5,5000,49,full
0.0001,4,-1.2271593123977245,63,True,True,True,False,51.953294830538645,0.0019401771982038342,5,5000,49,full
0.0001,5,-1.2271574734113315,90,True,True,True,False,51.945518581787894,0.001939350308017846,5,5000,49,full
0.0001,6,-1.2262004052132203,85,True,True,True,False,38.1135335524316,0.0013466822416100537,5,5000,49,full
0.0001,7,-1.2262004057615927,78,True,True,True,False,38.113047753817526,0.0013466648881589637,5,5000,49,full
0.0001,8,-1.2271593109083594,71,True,True,True,False,51.95314190718697,0.0019401593902335522,5,5000,49,full
0.0001,9,-1.226200462246611,110,True,True,True,False,38.12940551063845,0.0013472491466531991,5,5000,49,full
0.01,0,-1.2389194829738654,70,True,True,True,False,53.24126511825947,0.0019215043546482692,5,5000,50,full
0.01,1,-1.2389194819154175,72,True,True,True,False,53.24112955087693,0.0019214927142522866,5,5000,50,full
0.01,2,-1.2389194821478118,71,True,True,True,False,53.241159564898574,0.0019214952923624178,5,5000,50,full
0.01,3,-1.2389194833346642,69,True,True,True,False,53.241310731504996,0.0019215082703904188,5,5000,50,full
0.01,4,-1.231124349068735,65,True,True,True,True,38.194096061263956,0.0013381297254263802,5,5000,50,full
0.01,5,-1.2389194810974127,75,True,True,True,False,53.24102319475401,0.0019214835894794799,5,5000,50,full
0.01,6,-1.2389194819573204,73,True,True,True,False,53.24113992340364,0.001921493610224315,5,5000,50,full
0.01,7,-1.2389194836654687,72,True,True,True,False,53.24135231550411,0.0019215118411290328,5,5000,50,full
0.01,8,-1.2389194813580957,68,True,True,True,False,53.24109238009131,0.001921489542110748,5,5000,50,full
0.01,9,-1.2311243497276048,87,True,True,True,False,38.1941868450638,0.0013381324549903222,5,5000,50,full
0.001,0,-1.2389194829871182,70,True,True,True,False,53.2412668045571,0.0019215044993909011,5,5000,50,full
0.001,1,-1.238919481816055,72,True,True,True,False,53.24111670228863,0.0019214916110723054,5,5000,50,full
0.001,2,-1.2389194819190423,71,True,True,True,False,53.24113004913468,0.0019214927582886306,5,5000,50,full
0.001,3,-1.2389194833238346,69,True,True,True,False,53.2413093616405,0.001921508152776543,5,5000,50,full
0.001,4,-1.2311243494641289,65,True,True,True,False,38.194150650302134,0.0013381313691915961,5,5000,50,full
0.001,5,-1.238919483622608,74,True,True,True,False,53.24134722773105,0.001921511414012957,5,5000,50,full
0.001,6,-1.2389194819008973,73,True,True,True,False,53.24113253250685,0.001921492975576502,5,5000,50,full
0.001,7,-1.2389194834103556,72,True,True,True,False,53.24132026265069,0.0019215090891234138,5,5000,50,full
0.001,8,-1.2389194812527593,68,True,True,True,False,53.2410778613419,0.0019214882951188348,5,5000,50,full
0.001,9,-1.2311243501552283,87,True,True,True,False,38.19424550203027,0.001338134221255461,5,5000,50,full
0.0001,0,-1.2389194829870764,70,True,True,True,False,53.24126679541127,0.0019215044986000977,5,5000,50,full
0.0001,1,-1.2389194818058042,72,True,True,True,False,53.24111536984771,0.001921491496667679,5,5000,50,full
0.0001,2,-1.2389194818963558,71,True,True,True,False,53.24112712219806,0.0019214925069962398,5,5000,50,full
0.0001,3,-1.2389194833226909,69,True,True,True,False,53.2413092204431,0.0019215081406564224,5,5000,50,full
0.0001,4,-1.2311243495041395,65,True,True,True,False,38.19415616005355,0.0013381315350986832,5,5000,50,full
0.0001,5,-1.2389194835996984,74,True,True,True,False,53.24134436013207,0.001921511167787829,5,5000,50,full
0.0001,6,-1.2389194818950309,73,True,True,True,False,53.241131755934866,0.0019214929088937156,5,5000,50,full
0.0001,7,-1.2389194833877315,72,True,True,True,False,53.2413174262284,0.0019215088455954142,5,5000,50,full
0.0001,8,-1.2389194812417665,68,True,True,True,False,53.24107634200957,0.0019214881646254561,5,5000,50,full
0.0001,9,-1.2311243501955045,87,True,True,True,False,38.19425101943677,0.001338134387394202,5,5000,50,full
0.01,0,-1.241234213979004,62,True,True,True,False,37.16626195923815,0.0013158059441716668,5,5000,51,full
0.01,1,-1.2548662681902547,91,True,True,True,False,53.208550336174014,0.001894783888976655,5,5000,51,full
0.01,2,-1.2548664414037445,79,True,True,True,False,53.2121285169379,0.0018950047199293482,5,5000,51,full
0.01,3,-1.2548664513685737,74,True,True,True,False,53.212606467385356,0.0018950351728676033,5,5000,51,full
0.01,4,-1.2548664516395327,88,True,True,True,False,53.212474682244896,0.0018950266513982493,5,5000,51,full
0.01,5,-1.2548664428545793,78,True,True,True,False,53.21223183761976,0.0018950113309755975,5,5000,51,full
0.01,6,-1.2548664504447213,75,True,True,True,False,53.212413561228054,0.00189502275329534,5,5000,51,full
0.01,7,-1.2548664515276826,72,True,True,True,False,53.21240446793266,0.001895022123075357,5,5000,51,full
0.01,8,-1.2548662582728847,91,True,True,True,False,53.2086207241132,0.0018947894143343982,5,5000,51,full
0.01,9,-1.2548664530488065,79,True,True,True,False,53.21259446473278,0.0018950343293745713,5,5000,51,full
0.001,0,-1.2412342139191728,62,True,True,True,False,37.16634527296702,0.001315808417190259,5,5000,51,full
0.001,1,-1.2548662679329947,91,True,True,True,False,53.20854680590507,0.0018947836845070848,5,5000,51,full
0.001,2,-1.2548664411585249,79,True,True,True,False,53.21212352938396,0.0018950044080976716,5,5000,51,full
0.001,3,-1.2548664510649217,74,True,True,True,False,53.212585873585084,0.0018950338552760893,5,5000,51,full
0.001,4,-1.2548664516325603,88,True,True,True,False,53.21247729616661,0.0018950268204689532,5,5000,51,full
0.001,5,-1.2548664435471708,78,True,True,True,False,53.212220478066655,0.0018950105688511334,5,5000,51,full
0.001,6,-1.2548664501908842,75,True,True,True,False,53.21239116891289,0.0018950213177330916,5,5000,51,full
0.001,7,-1.2548664513768888,72,True,True,True,False,53.21238540608439,0.0018950208983929242,5,5000,51,full
0.001,8,-1.2548662582057286,91,True,True,True,False,53.20861867694278,0.0018947892887112387,5,5000,51,full
0.001,9,-1.2548664530787275,79,True,True,True,False,53.212598541295435,0.0018950345914183595,5,5000,51,full
0.0001,0,-1.241234213913144,62,True,True,True,True,37.16635389710762,0.0013158086731826235,5,5000,51,full
0.0001,1,-1.254866267907053,91,True,True,True,False,53.20854644665881,0.0018947836636873418,5,5000,51,full
0.0001,2,-1.2548664411327257,79,True,True,True,False,53.2121230066333,0.001895004375417254,5,5000,51,full
0.0001,3,-1.254866451033041,74,True,True,True,False,53.21258374452431,0.0018950337190811104,5,5000,51,full
0.0001,4,-1.2548664516312498,88,True,True,True,False,53.21247751845165,0.00189502683487448,5,5000,51,full
0.0001,5,-1.2548664436155448,78,True,True,True,False,53.21221923209291,0.0018950104855759375,5,5000,51,full
0.0001,6,-1.2548664501641025,75,True,True,True,False,53.212388825720176,0.0018950211675256073,5,5000,51,full
0.0001,7,-1.2548664513604275,72,True,True,True,False,53.21238333608954,0.0018950207654035848,5,5000,51,full
0.0001,8,-1.2548662581986791,91,True,True,True,False,53.20861846350472,0.0018947892756203193,5,5000,51,full
0.0001,9,-1.2548664530815568,79,True,True,True,False,53.212598920582415,0.0018950346157990206,5,5000,51,full
0.01,0,-1.2994527050572506,78,True,True,True,False,51.318603263356394,0.002349285569421607,5,500,42,full
0.01,1,-1.2947373718575412,52,True,True,True,True,38.24941807902828,0.0012416446446036843,5,500,42,full
0.01,2,-1.2994526978880008,63,True,True,True,False,51.318436624553314,0.002349272904695865,5,500,42,full
0.01,3,-1.2994526978086065,77,True,True,True,False,51.318434572033794,0.002349272735794228,5,500,42,full
0.01,4,-1.2994527085802823,67,True,True,True,False,51.31868556328623,0.0023492918602109796,5,500,42,full
0.01,5,-1.299452712522331,83,True,True,True,False,51.31877671685187,0.002349298777311244,5,500,42,full
0.01,6,-1.2994527093882968,67,True,True,True,False,51.31870439495439,0.002349293297839279,5,500,42,full
0.01,7,-1.2994526935347135,65,True,True,True,False,51.31833506148295,0.0023492651754717267,5,500,42,full
0.01,8,-1.299452691100827,78,True,True,True,False,51.31827781741326,0.002349260794454491,5,500,42,full
0.01,9,-1.299452694107742,73,True,True,True,False,51.318348185628615,0.0023492661582621946,5,500,42,full
0.001,0,-1.2994526983450552,78,True,True,True,False,51.31844691019359,0.002349273664272929,5,500,42,full
0.001,1,-1.2947373867745156,53,True,True,True,False,38.25283518003931,0.0012417858006296709,5,500,42,full
0.001,2,-1.2994527010664663,63,True,True,True,False,51.318510738575185,0.0023492785488469533,5,500,42,full
0.001,3,-1.299452702108045,77,True,True,True,False,51.318534791573384,0.002349280367076816,5,500,42,full
0.001,4,-1.299452708108031,67,True,True,True,False,51.31867458769706,0.002349291024409424,5,500,42,full
0.001,5,-1.2994527129402824,83,True,True,True,False,51.31878641319348,0.0023492995155936303,5,500,42,full
0.001,6,-1.2994527104276008,67,True,True,True,False,51.318728536524475,0.0023492951362886934,5,500,42,full
0.001,7,-1.299452693139831,65,True,True,True,False,51.3183258326508,0.0023492644726287783,5,500,42,full
0.001,8,-1.299452713504055,77,True,True,True,False,51.31879960968461,0.002349300527834665,5,500,42,full
0.001,9,-1.2994526927333838,73,True,True,True,False,51.318316075269,0.002349263713366147,5,500,42,full
0.0001,0,-1.299452697660547,78,True,True,True,False,51.31843094380381,0.002349272448552563,5,500,42,full
0.0001,1,-1.2947373854899127,53,True,True,True,False,38.25269959325064,0.0012417791742337654,5,500,42,full
0.0001,2,-1.2994527013906314,63,True,True,True,False,51.31851829258621,0.0023492791241236104,5,500,42,full
0.0001,3,-1.2994527025620308,77,True,True,True,False,51.318545364644805,0.002349281172172332,5,500,42,full
0.0001,4,-1.2994527080599543,67,True,True,True,False,51.31867347035603,0.00234929093932255,5,500,42,full
0.0001,5,-1.2994527129779547,83,True,True,True,False,51.31878728699538,0.0023492995821253818,5,500,42,full
0.0001,6,-1.2994527105365734,67,True,True,True,False,51.31873106715278,0.0023492953290041355,5,500,42,full
0.0001,7,-1.2994526931000112,65,True,True,True,False,51.31832490182101,0.002349264401739517,5,500,42,full
0.0001,8,-1.2994527124452735,77,True,True,True,False,51.31877504664575,0.00234929865749739,5,500,42,full
0.0001,9,-1.2994526925731036,73,True,True,True,False,51.3183123294639,0.0023492634281573888,5,500,42,full
0.01,0,-1.09878145269139,72,True,True,True,True,38.97623382601451,0.001153288797571241,5,500,43,full
0.01,1,-1.1114493273785786,72,True,True,True,False,57.62808835408237,0.0017781052098505188,5,500,43,full
0.01,2,-1.111449341348348,70,True,True,True,False,57.628421869079595,0.0017781151632612151,5,500,43,full
0.01,3,-1.1114493495177662,62,True,True,True,False,57.62861587356083,0.0017781209528807819,5,500,43,full
0.01,4,-1.1114493500928078,70,True,True,True,False,57.628629428630454,0.0017781213575299335,5,500,43,full
0.01,5,-1.1114493423899074,51,True,True,True,False,57.628448105297565,0.0017781159434625033,5,500,43,full
0.01,6,-1.0987885399319426,126,True,True,True,False,39.212160384327454,0.0011585126743973945,5,500,43,full
0.01,7,-1.1114493397058134,71,True,True,True,False,57.62838276952904,0.0017781139964069344,5,500,43,full
0.01,8,-1.1114493256147295,69,True,True,True,False,57.62804610472442,0.001778103948883623,5,500,43,full
0.01,9,-1.1114493466100233,60,True,True,True,False,57.6285472079525,0.0017781189031669592,5,500,43,full
0.001,0,-1.0987814534707565,72,True,True,True,False,38.976434530004184,0.0011532932865676116,5,500,43,full
0.001,1,-1.1114493271395072,72,True,True,True,False,57.62808262577043,0.0017781050388925802,5,500,43,full
0.001,2,-1.1114493427497265,70,True,True,True,False,57.62845519236289,0.001778116157749557,5,500,43,full
0.001,3,-1.1114493490192034,62,True,True,True,False,57.628604061619,0.0017781206003742644,5,500,43,full
0.001,4,-1.1114493496422273,70,True,True,True,False,57.62861875697927,0.0017781210390530973,5,500,43,full
